order_id,shipping_date,delivery_date,courier_name,shipping_status
2234,2024-04-07,2024-04-12,Ecom Express,Delivered
2235,2023-04-12,,Ekart,In Transit
2236,,,Blue Dart,Pending
2237,2024-04-20,2024-04-25,XpressBees,Delivered
2238,2025-03-30,2025-04-06,Delhivery,Delivered
2239,,,Delhivery,Pending
2240,2024-06-03,2024-06-10,Ecom Express,Delivered
2241,2024-06-22,2024-06-28,Blue Dart,Delivered
2242,2023-02-04,,XpressBees,In Transit
2243,2025-06-10,,XpressBees,In Transit
2244,2024-07-22,2024-07-27,Delhivery,Delivered
2245,2023-02-15,2023-02-20,Delhivery,Delivered
2246,2023-09-30,,DTDC,In Transit
2247,2024-07-04,2024-07-10,XpressBees,Delivered
2248,2024-10-13,2024-10-20,Blue Dart,Delivered
2249,2024-03-03,2024-03-10,XpressBees,Delivered
2250,2024-01-18,2024-01-23,Delhivery,Delivered
2251,2024-07-22,2024-07-24,DTDC,Delivered
2252,2023-03-31,2023-04-03,DTDC,Delivered
2253,2023-08-27,,DTDC,In Transit
2254,2023-01-29,,Delhivery,In Transit
2255,2023-12-09,2023-12-12,DTDC,Delivered
2256,2023-12-21,,Ekart,In Transit
2257,2024-12-08,2024-12-13,Blue Dart,Delivered
2258,2024-11-26,,Blue Dart,In Transit
2259,2024-09-10,2024-09-16,Ekart,Delivered
2260,2024-12-25,2024-12-28,Blue Dart,Delivered
2261,2023-05-17,,Blue Dart,In Transit
2262,2023-09-27,,DTDC,In Transit
2263,2024-08-11,2024-08-16,Ecom Express,Delivered
2264,2024-02-12,2024-02-15,XpressBees,Delivered
2265,2024-08-25,2024-08-31,XpressBees,Delivered
2266,2023-10-29,,DTDC,In Transit
2267,2023-06-27,2023-06-30,Ecom Express,Delivered
2268,2024-11-08,2024-11-13,Ekart,Delivered
2269,2024-07-09,2024-07-16,Ecom Express,Delivered
2270,2024-03-01,2024-03-04,Ecom Express,Delivered
2271,2024-06-18,,Blue Dart,In Transit
2272,2025-03-10,2025-03-12,DTDC,Delivered
2273,2024-09-03,2024-09-10,Delhivery,Delivered
2274,2023-01-03,2023-01-05,XpressBees,Delivered
2275,2024-07-11,2024-07-13,XpressBees,Delivered
2276,2024-11-21,,Blue Dart,In Transit
2277,2024-11-20,,Blue Dart,In Transit
2278,2024-08-25,,Ekart,In Transit
2279,2024-08-09,2024-08-16,XpressBees,Delivered
2280,2024-11-03,2024-11-09,Delhivery,Delivered
2281,2024-06-21,2024-06-27,Delhivery,Delivered
2282,2023-10-18,2023-10-22,Blue Dart,Delivered
2283,2024-10-11,2024-10-18,Delhivery,Delivered
2284,2024-06-06,,Ekart,In Transit
2285,2024-03-06,2024-03-11,Ecom Express,Delivered
2286,2023-02-21,2023-02-27,Blue Dart,Delivered
2287,,,Delhivery,Pending
2288,2024-03-03,,Ecom Express,In Transit
2289,,,Ekart,Pending
2290,2023-10-11,2023-10-15,Ekart,Delivered
2291,2023-03-28,2023-03-30,DTDC,Delivered
2292,,,Ecom Express,Pending
2293,2023-05-16,2023-05-22,Ekart,Delivered
2294,2024-10-25,2024-10-29,Ekart,Delivered
2295,2023-11-07,,Ecom Express,In Transit
2296,2024-05-19,,Delhivery,In Transit
2297,2024-08-11,,Delhivery,In Transit
2298,,,Delhivery,Pending
2299,,,Ekart,Pending
2300,,,Ecom Express,Pending
2301,2024-01-23,,Ekart,In Transit
2302,2023-07-30,,DTDC,In Transit
2303,2024-12-04,2024-12-09,DTDC,Delivered
2304,2023-06-20,2023-06-24,Delhivery,Delivered
2305,2025-01-09,,Ekart,In Transit
2306,2023-05-26,2023-05-31,DTDC,Delivered
2307,2024-04-07,2024-04-11,DTDC,Delivered
2308,2023-09-18,,DTDC,In Transit
2309,2025-04-29,2025-05-04,Ecom Express,Delivered
2310,2023-09-30,2023-10-03,DTDC,Delivered
2311,2023-07-22,2023-07-27,Ecom Express,Delivered
2312,2023-03-09,2023-03-14,Delhivery,Delivered
2313,2024-12-03,,Delhivery,In Transit
2314,2023-06-03,2023-06-09,Ecom Express,Delivered
2315,,,DTDC,Pending
2316,2024-04-22,2024-04-29,Ecom Express,Delivered
2317,2023-03-13,2023-03-19,Blue Dart,Delivered
2318,2024-11-07,2024-11-13,Delhivery,Delivered
2319,2024-03-16,2024-03-21,Blue Dart,Delivered
2320,2024-05-23,2024-05-29,Delhivery,Delivered
2321,2025-01-12,2025-01-18,Ecom Express,Delivered
2322,2024-05-25,2024-05-27,Delhivery,Delivered
2323,2024-08-01,2024-08-03,Delhivery,Delivered
2324,2023-06-05,2023-06-07,Ecom Express,Delivered
2325,2023-01-23,2023-01-25,Blue Dart,Delivered
2326,2023-09-18,,Delhivery,In Transit
2327,2023-03-16,2023-03-20,Ecom Express,Delivered
2328,2024-04-17,2024-04-23,Ekart,Delivered
2329,2023-01-29,,DTDC,In Transit
2330,2024-07-09,2024-07-14,DTDC,Delivered
2331,2023-10-21,2023-10-26,Blue Dart,Delivered
2332,2024-11-20,2024-11-27,Blue Dart,Delivered
2333,2024-05-10,2024-05-13,XpressBees,Delivered
2334,2023-12-26,2024-01-02,Delhivery,Delivered
2335,2023-11-10,2023-11-15,DTDC,Delivered
2336,2025-06-10,2025-06-12,DTDC,Delivered
2337,2025-04-24,2025-04-26,Delhivery,Delivered
2338,2025-01-10,2025-01-12,DTDC,Delivered
2339,2023-09-28,2023-10-04,Ecom Express,Delivered
2340,2023-02-21,,Ekart,In Transit
2341,2024-11-05,2024-11-08,XpressBees,Delivered
2342,2024-07-24,,Ecom Express,In Transit
2343,2023-09-16,2023-09-18,Delhivery,Delivered
2344,2023-07-26,2023-08-01,Ecom Express,Delivered
2345,2024-10-19,,DTDC,In Transit
2346,2025-03-10,2025-03-15,XpressBees,Delivered
2347,2025-02-10,2025-02-17,Ekart,Delivered
2348,2024-11-23,2024-11-29,Ecom Express,Delivered
2349,2023-09-04,2023-09-09,XpressBees,Delivered
2350,2023-06-15,2023-06-19,Ecom Express,Delivered
2351,2023-10-02,2023-10-08,Ekart,Delivered
2352,2023-05-18,2023-05-23,DTDC,Delivered
2353,2023-03-10,2023-03-13,Delhivery,Delivered
2354,2024-07-01,2024-07-04,Ekart,Delivered
2355,2023-12-15,,Ecom Express,In Transit
2356,,,Delhivery,Pending
2357,,,DTDC,Pending
2358,2023-05-12,2023-05-18,Delhivery,Delivered
2359,2025-01-17,2025-01-20,Ekart,Delivered
2360,2025-05-22,2025-05-29,Blue Dart,Delivered
2361,2024-10-26,2024-10-30,DTDC,Delivered
2362,2023-06-19,,Delhivery,In Transit
2363,2023-11-06,,Delhivery,In Transit
2364,2024-02-16,2024-02-23,XpressBees,Delivered
2365,2025-04-09,2025-04-12,Ekart,Delivered
2366,2025-01-21,2025-01-24,Ekart,Delivered
2367,2024-02-19,2024-02-22,DTDC,Delivered
2368,2025-03-25,2025-03-29,XpressBees,Delivered
2369,,,DTDC,Pending
2370,,,Blue Dart,Pending
2371,2023-11-20,,DTDC,In Transit
2372,,,XpressBees,Pending
2373,2023-08-25,2023-08-31,Delhivery,Delivered
2374,2023-11-28,2023-12-05,DTDC,Delivered
2375,2024-01-31,,Ekart,In Transit
2376,2024-03-08,2024-03-10,DTDC,Delivered
2377,2024-11-02,2024-11-09,Ekart,Delivered
2378,,,DTDC,Pending
2379,2024-09-30,2024-10-07,DTDC,Delivered
2380,2023-10-17,2023-10-19,Blue Dart,Delivered
2381,2023-12-03,2023-12-08,XpressBees,Delivered
2382,2023-05-12,2023-05-18,Blue Dart,Delivered
2383,2025-03-10,2025-03-16,XpressBees,Delivered
2384,2024-05-06,2024-05-09,Ecom Express,Delivered
2385,2024-01-07,2024-01-12,Ecom Express,Delivered
2386,2024-02-04,2024-02-06,DTDC,Delivered
2387,2024-05-08,2024-05-15,DTDC,Delivered
2388,2024-05-06,,XpressBees,In Transit
2389,2024-08-20,,DTDC,In Transit
2390,,,Ecom Express,Pending
2391,2023-09-30,2023-10-07,DTDC,Delivered
2392,2024-09-27,2024-09-29,Blue Dart,Delivered
2393,2025-06-19,2025-06-26,XpressBees,Delivered
2394,,,Ecom Express,Pending
2395,2023-08-28,2023-08-31,Delhivery,Delivered
2396,2024-08-01,2024-08-08,XpressBees,Delivered
2397,2024-01-20,2024-01-22,XpressBees,Delivered
2398,,,DTDC,Pending
2399,2023-01-16,2023-01-18,Blue Dart,Delivered
2400,2023-01-07,2023-01-11,Blue Dart,Delivered
2401,2023-08-05,2023-08-07,XpressBees,Delivered
2402,2025-01-24,2025-01-27,XpressBees,Delivered
2403,,,Ekart,Pending
2404,2023-01-06,2023-01-10,Delhivery,Delivered
2405,2025-06-15,2025-06-19,Blue Dart,Delivered
2406,2023-09-19,2023-09-23,Ekart,Delivered
2407,2024-03-02,,Ekart,In Transit
2408,2024-05-16,2024-05-19,DTDC,Delivered
2409,2023-08-30,2023-09-01,DTDC,Delivered
2410,2023-06-11,,Blue Dart,In Transit
2411,2023-08-31,2023-09-07,Ecom Express,Delivered
2412,2024-08-18,2024-08-24,Blue Dart,Delivered
2413,2025-02-03,2025-02-09,Blue Dart,Delivered
2414,2024-03-07,,Ecom Express,In Transit
2415,2024-04-29,2024-05-03,Ekart,Delivered
2416,2024-02-07,2024-02-11,Ekart,Delivered
2417,2024-10-28,,Ecom Express,In Transit
2418,2024-09-13,2024-09-16,Ecom Express,Delivered
2419,2023-08-29,2023-09-03,Delhivery,Delivered
2420,2024-11-11,2024-11-17,Ecom Express,Delivered
2421,2024-07-24,2024-07-26,Delhivery,Delivered
2422,2023-06-30,2023-07-05,Ecom Express,Delivered
2423,2023-04-18,,Delhivery,In Transit
2424,2025-03-05,2025-03-08,XpressBees,Delivered
2425,2024-05-16,2024-05-18,Ekart,Delivered
2426,,,Delhivery,Pending
2427,2024-05-26,2024-06-02,Ekart,Delivered
2428,2024-08-01,2024-08-03,Blue Dart,Delivered
2429,,,DTDC,Pending
2430,2023-06-14,2023-06-18,XpressBees,Delivered
2431,2024-07-24,2024-07-27,Ecom Express,Delivered
2432,2025-01-18,,Ekart,In Transit
2433,2025-03-31,2025-04-06,DTDC,Delivered
2434,2024-12-17,,Ekart,In Transit
2435,2025-06-11,2025-06-16,Ekart,Delivered
2436,2023-12-02,,Blue Dart,In Transit
2437,2024-05-28,2024-06-04,XpressBees,Delivered
2438,2024-10-22,2024-10-28,Ekart,Delivered
2439,2025-04-12,2025-04-18,Ecom Express,Delivered
2440,2025-03-14,2025-03-17,Blue Dart,Delivered
2441,2024-01-20,2024-01-26,Ecom Express,Delivered
2442,2023-05-17,2023-05-22,Ekart,Delivered
2443,2023-11-28,2023-11-30,Ecom Express,Delivered
2444,2024-02-14,,Blue Dart,In Transit
2445,2024-08-11,2024-08-13,Blue Dart,Delivered
2446,2023-03-03,2023-03-07,DTDC,Delivered
2447,2025-02-14,2025-02-17,Ekart,Delivered
2448,,,Ekart,Pending
2449,2024-10-12,,Delhivery,In Transit
2450,2025-01-19,2025-01-23,Ecom Express,Delivered
2451,2025-01-05,2025-01-07,DTDC,Delivered
2452,2024-11-03,2024-11-08,XpressBees,Delivered
2453,2024-09-05,2024-09-10,DTDC,Delivered
2454,2023-07-04,,Ecom Express,In Transit
2455,,,XpressBees,Pending
2456,,,DTDC,Pending
2457,2024-10-18,,Delhivery,In Transit
2458,2025-04-20,2025-04-27,Ecom Express,Delivered
2459,2023-01-28,2023-02-01,Ekart,Delivered
2460,2024-05-06,,Delhivery,In Transit
2461,2024-11-03,2024-11-07,Ecom Express,Delivered
2462,2025-01-05,2025-01-11,XpressBees,Delivered
2463,2023-10-17,2023-10-20,Ecom Express,Delivered
2464,,,Blue Dart,Pending
2465,2024-05-12,,Blue Dart,In Transit
2466,2025-02-14,,Delhivery,In Transit
2467,2024-06-09,2024-06-12,DTDC,Delivered
2468,2023-10-27,2023-10-31,Ekart,Delivered
2469,2023-06-01,,Ecom Express,In Transit
2470,2024-11-16,2024-11-19,DTDC,Delivered
2471,2023-08-07,2023-08-11,Delhivery,Delivered
2472,2025-03-03,,Ekart,In Transit
2473,,,XpressBees,Pending
2474,2023-11-07,2023-11-12,Delhivery,Delivered
2475,2023-10-18,2023-10-21,DTDC,Delivered
2476,2023-08-24,2023-08-28,Delhivery,Delivered
2477,2023-03-09,2023-03-14,DTDC,Delivered
2478,2023-01-06,2023-01-10,Blue Dart,Delivered
2479,2023-08-12,,Ecom Express,In Transit
2480,2023-09-10,,XpressBees,In Transit
2481,,,Delhivery,Pending
2482,2024-01-30,2024-02-01,XpressBees,Delivered
2483,2025-02-25,,Ecom Express,In Transit
2484,2023-02-27,2023-03-02,Delhivery,Delivered
2485,,,DTDC,Pending
2486,2024-09-22,2024-09-24,Blue Dart,Delivered
2487,2024-01-06,2024-01-12,Ecom Express,Delivered
2488,2025-04-05,2025-04-09,Delhivery,Delivered
2489,2024-03-25,2024-03-27,Blue Dart,Delivered
2490,,,XpressBees,Pending
2491,2024-03-03,2024-03-06,DTDC,Delivered
2492,2023-03-09,,Ekart,In Transit
2493,2023-11-15,2023-11-21,Blue Dart,Delivered
2494,2025-04-01,,Ekart,In Transit
2495,,,XpressBees,Pending
2496,2024-12-28,2025-01-02,Ecom Express,Delivered
2497,,,DTDC,Pending
2498,2024-10-04,2024-10-06,XpressBees,Delivered
2499,,,Ekart,Pending
2500,,,Ekart,Pending
2501,2025-03-13,2025-03-17,Delhivery,Delivered
2502,2024-03-27,,Delhivery,In Transit
2503,2023-11-15,2023-11-18,Ecom Express,Delivered
2504,2024-11-05,,XpressBees,In Transit
2505,,,XpressBees,Pending
2506,2024-02-29,2024-03-05,Ekart,Delivered
2507,2025-06-09,2025-06-13,XpressBees,Delivered
2508,2023-07-12,2023-07-19,DTDC,Delivered
2509,2024-03-30,2024-04-03,Ecom Express,Delivered
2510,2024-02-25,2024-03-02,Delhivery,Delivered
2511,2023-06-07,2023-06-10,XpressBees,Delivered
2512,2025-05-10,2025-05-16,DTDC,Delivered
2513,2023-09-05,2023-09-07,Delhivery,Delivered
2514,2024-07-11,2024-07-15,Delhivery,Delivered
2515,2024-01-17,2024-01-24,XpressBees,Delivered
2516,2024-12-12,2024-12-15,Ecom Express,Delivered
2517,2025-06-06,2025-06-13,Ecom Express,Delivered
2518,2023-02-23,2023-02-25,DTDC,Delivered
2519,2024-10-21,2024-10-24,DTDC,Delivered
2520,2023-04-15,2023-04-19,Ekart,Delivered
2521,2023-03-12,2023-03-15,Ekart,Delivered
2522,2023-02-19,2023-02-24,Blue Dart,Delivered
2523,2023-07-23,2023-07-28,Ecom Express,Delivered
2524,2025-05-11,2025-05-15,XpressBees,Delivered
2525,2024-09-12,2024-09-15,Ecom Express,Delivered
2526,2024-06-12,2024-06-19,Delhivery,Delivered
2527,2024-07-02,2024-07-08,XpressBees,Delivered
2528,2025-03-10,2025-03-17,Blue Dart,Delivered
2529,2024-05-27,2024-05-29,Delhivery,Delivered
2530,2024-03-16,,Ecom Express,In Transit
2531,2024-02-17,2024-02-21,Blue Dart,Delivered
2532,2023-11-28,2023-12-05,Ecom Express,Delivered
2533,2023-02-12,2023-02-14,XpressBees,Delivered
2534,2025-05-18,2025-05-20,Ekart,Delivered
2535,2023-02-15,2023-02-21,Blue Dart,Delivered
2536,2024-09-08,2024-09-10,Ecom Express,Delivered
2537,2024-12-06,2024-12-10,Delhivery,Delivered
2538,2023-03-18,2023-03-24,DTDC,Delivered
2539,2023-12-25,2023-12-27,Ekart,Delivered
2540,2025-02-23,2025-03-02,XpressBees,Delivered
2541,2024-05-23,,Delhivery,In Transit
2542,2023-12-20,2023-12-23,Ekart,Delivered
2543,2023-09-21,2023-09-27,Ecom Express,Delivered
2544,2025-03-02,2025-03-09,DTDC,Delivered
2545,2023-05-20,2023-05-26,XpressBees,Delivered
2546,2024-08-09,,Delhivery,In Transit
2547,2023-10-20,2023-10-22,DTDC,Delivered
2548,2023-07-07,,DTDC,In Transit
2549,2024-03-19,2024-03-24,Ekart,Delivered
2550,2024-07-18,2024-07-25,XpressBees,Delivered
2551,2023-11-11,2023-11-14,Blue Dart,Delivered
2552,,,DTDC,Pending
2553,2023-04-16,2023-04-18,Ecom Express,Delivered
2554,,,Ecom Express,Pending
2555,2023-07-17,2023-07-22,Ecom Express,Delivered
2556,2025-04-19,2025-04-24,XpressBees,Delivered
2557,,,Ecom Express,Pending
2558,2023-07-16,2023-07-21,Delhivery,Delivered
2559,2025-03-03,2025-03-10,Blue Dart,Delivered
2560,2024-07-08,2024-07-14,XpressBees,Delivered
2561,2024-09-10,2024-09-17,Blue Dart,Delivered
2562,2023-11-17,,DTDC,In Transit
2563,2023-02-22,2023-03-01,XpressBees,Delivered
2564,2023-09-27,2023-09-30,Ekart,Delivered
2565,,,Blue Dart,Pending
2566,2024-06-30,2024-07-05,Ecom Express,Delivered
2567,2024-05-15,2024-05-19,DTDC,Delivered
2568,2024-12-16,2024-12-23,Blue Dart,Delivered
2569,2024-07-03,2024-07-06,DTDC,Delivered
2570,2023-08-15,2023-08-18,DTDC,Delivered
2571,2024-12-22,2024-12-27,DTDC,Delivered
2572,2024-11-18,2024-11-20,DTDC,Delivered
2573,2023-08-16,,Blue Dart,In Transit
2574,2023-10-15,2023-10-17,Blue Dart,Delivered
2575,2025-04-15,2025-04-19,Delhivery,Delivered
2576,2024-09-19,2024-09-21,XpressBees,Delivered
2577,,,Ekart,Pending
2578,2024-08-28,,Delhivery,In Transit
2579,2024-05-16,2024-05-21,DTDC,Delivered
2580,,,Delhivery,Pending
2581,2024-03-30,2024-04-01,Ecom Express,Delivered
2582,2023-07-27,2023-08-03,Ekart,Delivered
2583,2024-06-10,2024-06-15,DTDC,Delivered
2584,2024-01-28,2024-02-04,Blue Dart,Delivered
2585,2024-12-02,2024-12-06,XpressBees,Delivered
2586,2024-07-08,2024-07-14,Ekart,Delivered
2587,2023-08-08,2023-08-13,Blue Dart,Delivered
2588,2023-09-17,2023-09-23,DTDC,Delivered
2589,2024-06-11,,DTDC,In Transit
2590,2024-12-31,2025-01-06,DTDC,Delivered
2591,2025-01-16,,Blue Dart,In Transit
2592,2023-03-27,2023-04-01,Blue Dart,Delivered
2593,2023-03-17,2023-03-21,XpressBees,Delivered
2594,2023-05-31,2023-06-04,Ecom Express,Delivered
2595,2024-11-21,2024-11-26,Ekart,Delivered
2596,2023-10-10,2023-10-16,Ecom Express,Delivered
2597,2024-02-24,2024-02-26,Ekart,Delivered
2598,2023-08-09,2023-08-16,Ekart,Delivered
2599,2024-11-18,2024-11-24,Delhivery,Delivered
2600,2024-12-17,2024-12-22,XpressBees,Delivered
2601,2023-12-30,2024-01-02,Delhivery,Delivered
2602,2023-10-22,2023-10-28,XpressBees,Delivered
2603,2024-10-27,2024-11-03,XpressBees,Delivered
2604,2025-06-02,2025-06-08,Ecom Express,Delivered
2605,2023-02-01,2023-02-04,Blue Dart,Delivered
2606,2024-01-05,,DTDC,In Transit
2607,2025-05-07,,Delhivery,In Transit
2608,2024-06-21,2024-06-26,Blue Dart,Delivered
2609,2023-08-21,2023-08-25,Delhivery,Delivered
2610,2024-11-08,2024-11-10,Ecom Express,Delivered
2611,2025-03-07,2025-03-13,Ekart,Delivered
2612,2023-07-20,,Ecom Express,In Transit
2613,2024-08-21,2024-08-26,Delhivery,Delivered
2614,2023-08-16,2023-08-18,Ekart,Delivered
2615,2023-10-30,,XpressBees,In Transit
2616,2023-09-08,2023-09-11,DTDC,Delivered
2617,2025-02-27,2025-03-01,DTDC,Delivered
2618,2024-09-19,2024-09-23,Ecom Express,Delivered
2619,2024-05-03,2024-05-10,Ekart,Delivered
2620,2025-01-08,2025-01-11,Ecom Express,Delivered
2621,2024-12-11,2024-12-14,DTDC,Delivered
2622,,,Blue Dart,Pending
2623,,,XpressBees,Pending
2624,2024-03-17,2024-03-20,Blue Dart,Delivered
2625,2023-12-06,2023-12-12,Delhivery,Delivered
2626,2023-12-03,2023-12-06,Ekart,Delivered
2627,2024-05-22,2024-05-29,Ekart,Delivered
2628,2025-01-05,2025-01-11,Blue Dart,Delivered
2629,2023-02-26,2023-03-04,XpressBees,Delivered
2630,2025-02-03,2025-02-08,Ecom Express,Delivered
2631,2023-02-28,2023-03-04,Ecom Express,Delivered
2632,2023-05-03,2023-05-08,Ecom Express,Delivered
2633,,,XpressBees,Pending
2634,2023-06-15,2023-06-18,Blue Dart,Delivered
2635,2024-07-06,2024-07-13,Ekart,Delivered
2636,2025-06-02,2025-06-07,DTDC,Delivered
2637,2023-10-25,2023-10-29,Ekart,Delivered
2638,2024-12-18,2024-12-25,XpressBees,Delivered
2639,2024-11-28,2024-12-02,XpressBees,Delivered
2640,2024-01-08,2024-01-13,XpressBees,Delivered
2641,2024-04-02,2024-04-08,Ekart,Delivered
2642,2024-04-14,2024-04-16,Ecom Express,Delivered
2643,2024-12-29,2025-01-04,Delhivery,Delivered
2644,2023-12-28,2023-12-30,XpressBees,Delivered
2645,2024-03-27,2024-04-03,DTDC,Delivered
2646,2025-02-18,,Blue Dart,In Transit
2647,2023-10-27,2023-10-30,Ecom Express,Delivered
2648,2025-05-13,2025-05-16,Delhivery,Delivered
2649,2024-11-11,2024-11-18,Delhivery,Delivered
2650,2023-12-17,2023-12-24,Ekart,Delivered
2651,2025-06-16,2025-06-20,XpressBees,Delivered
2652,2024-01-05,2024-01-11,Ecom Express,Delivered
2653,2024-05-05,2024-05-08,Blue Dart,Delivered
2654,2025-04-12,2025-04-16,XpressBees,Delivered
2655,2023-04-07,2023-04-10,Delhivery,Delivered
2656,2024-04-26,2024-05-03,DTDC,Delivered
2657,,,Delhivery,Pending
2658,2023-07-26,2023-07-30,Ecom Express,Delivered
2659,2024-11-27,2024-11-29,DTDC,Delivered
2660,2024-06-01,2024-06-03,Ekart,Delivered
2661,2024-01-19,2024-01-22,Delhivery,Delivered
2662,2023-12-12,2023-12-17,DTDC,Delivered
2663,2023-10-08,2023-10-12,XpressBees,Delivered
2664,2024-12-25,2024-12-29,XpressBees,Delivered
2665,2025-04-14,,DTDC,In Transit
2666,2023-11-29,2023-12-01,Ekart,Delivered
2667,,,Ecom Express,Pending
2668,2025-05-17,2025-05-21,Blue Dart,Delivered
2669,2023-03-09,2023-03-15,Delhivery,Delivered
2670,2024-11-05,2024-11-12,Blue Dart,Delivered
2671,2025-03-28,2025-04-02,DTDC,Delivered
2672,2023-05-28,,XpressBees,In Transit
2673,2023-10-05,2023-10-08,Blue Dart,Delivered
2674,2024-01-22,2024-01-27,Ekart,Delivered
2675,2024-08-12,2024-08-16,Delhivery,Delivered
2676,2025-06-13,2025-06-17,Delhivery,Delivered
2677,2024-06-07,,Blue Dart,In Transit
2678,2023-01-22,2023-01-29,Blue Dart,Delivered
2679,2024-03-03,2024-03-06,Blue Dart,Delivered
2680,2023-07-06,2023-07-10,Blue Dart,Delivered
2681,2024-02-18,2024-02-21,Blue Dart,Delivered
2682,2024-06-06,,Ekart,In Transit
2683,2023-07-13,,Ecom Express,In Transit
2684,2023-06-25,2023-06-28,Ecom Express,Delivered
2685,2025-01-28,,XpressBees,In Transit
2686,2025-03-08,2025-03-13,Delhivery,Delivered
2687,2025-02-15,,Ekart,In Transit
2688,2024-07-21,2024-07-27,XpressBees,Delivered
2689,2025-05-27,2025-05-31,XpressBees,Delivered
2690,2025-05-07,2025-05-09,XpressBees,Delivered
2691,2023-09-07,,DTDC,In Transit
2692,2024-04-28,2024-05-01,Delhivery,Delivered
2693,2023-12-02,2023-12-08,Blue Dart,Delivered
2694,2024-06-10,2024-06-14,XpressBees,Delivered
2695,2023-02-26,,DTDC,In Transit
2696,2025-01-16,2025-01-18,XpressBees,Delivered
2697,2023-11-05,2023-11-07,Ecom Express,Delivered
2698,2024-10-09,2024-10-13,Ekart,Delivered
2699,2023-11-26,2023-11-30,Delhivery,Delivered
2700,2024-05-02,2024-05-07,Ecom Express,Delivered
2701,2023-05-11,2023-05-15,Ecom Express,Delivered
2702,2024-08-09,,Ekart,In Transit
2703,2024-12-26,,XpressBees,In Transit
2704,2024-02-26,,Delhivery,In Transit
2705,2023-04-03,2023-04-06,Delhivery,Delivered
2706,2024-11-06,2024-11-12,XpressBees,Delivered
2707,2023-07-14,2023-07-20,XpressBees,Delivered
2708,2023-04-19,2023-04-21,DTDC,Delivered
2709,2024-04-04,,XpressBees,In Transit
2710,2024-01-10,2024-01-15,XpressBees,Delivered
2711,2024-06-08,2024-06-14,Delhivery,Delivered
2712,2023-02-27,,DTDC,In Transit
2713,2023-10-31,2023-11-06,XpressBees,Delivered
2714,,,XpressBees,Pending
2715,2024-04-23,,XpressBees,In Transit
2716,,,Delhivery,Pending
2717,2023-01-12,,Ecom Express,In Transit
2718,2024-01-17,,Ekart,In Transit
2719,2025-03-19,2025-03-23,XpressBees,Delivered
2720,2024-05-26,,Delhivery,In Transit
2721,2023-12-01,2023-12-03,Ecom Express,Delivered
2722,2023-02-08,,Blue Dart,In Transit
2723,2025-04-28,2025-05-03,DTDC,Delivered
2724,2024-01-02,2024-01-04,Ekart,Delivered
2725,2025-03-01,2025-03-06,Ecom Express,Delivered
2726,2023-05-12,2023-05-17,Delhivery,Delivered
2727,2023-03-25,,Ekart,In Transit
2728,2025-06-06,,Ekart,In Transit
2729,2024-10-23,2024-10-27,Ekart,Delivered
2730,2023-11-19,2023-11-21,Ecom Express,Delivered
2731,2024-08-20,,Ecom Express,In Transit
2732,,,XpressBees,Pending
2733,2025-01-31,2025-02-04,DTDC,Delivered
2734,2023-07-09,2023-07-11,Ekart,Delivered
2735,2023-05-13,,Ekart,In Transit
2736,2024-09-29,2024-10-06,Ekart,Delivered
2737,2024-12-11,2024-12-16,Ecom Express,Delivered
2738,2024-06-09,2024-06-13,Ecom Express,Delivered
2739,2023-11-30,2023-12-03,DTDC,Delivered
2740,,,Blue Dart,Pending
2741,2023-03-31,2023-04-05,Ecom Express,Delivered
2742,2024-03-19,2024-03-23,XpressBees,Delivered
2743,,,Delhivery,Pending
2744,,,Blue Dart,Pending
2745,2024-01-01,2024-01-08,XpressBees,Delivered
2746,2025-01-09,,DTDC,In Transit
2747,2024-09-12,,XpressBees,In Transit
2748,2024-04-06,2024-04-10,Delhivery,Delivered
2749,2024-08-15,2024-08-17,Delhivery,Delivered
2750,2023-06-11,2023-06-13,Ecom Express,Delivered
2751,2024-06-27,2024-07-02,Delhivery,Delivered
2752,2024-11-12,2024-11-16,Ecom Express,Delivered
2753,2023-09-17,2023-09-23,Blue Dart,Delivered
2754,2025-04-17,2025-04-19,Ecom Express,Delivered
2755,2025-01-02,2025-01-05,Delhivery,Delivered
2756,2024-06-19,2024-06-26,Ekart,Delivered
2757,2024-09-10,,Delhivery,In Transit
2758,2025-01-07,2025-01-09,Blue Dart,Delivered
2759,2024-01-05,,Ecom Express,In Transit
2760,2024-10-26,2024-10-30,DTDC,Delivered
2761,,,Ecom Express,Pending
2762,2025-04-21,2025-04-25,Ecom Express,Delivered
2763,2023-11-25,,Delhivery,In Transit
2764,,,Blue Dart,Pending
2765,2025-04-27,2025-05-03,DTDC,Delivered
2766,,,Blue Dart,Pending
2767,2024-06-25,2024-07-02,Ekart,Delivered
2768,2023-09-10,,XpressBees,In Transit
2769,2024-02-11,2024-02-17,Ecom Express,Delivered
2770,2024-02-13,2024-02-17,Ecom Express,Delivered
2771,2024-05-26,2024-05-30,DTDC,Delivered
2772,2023-09-25,2023-09-30,XpressBees,Delivered
2773,2024-05-20,,Ekart,In Transit
2774,,,XpressBees,Pending
2775,2023-05-10,,Ecom Express,In Transit
2776,2024-02-12,,Ekart,In Transit
2777,2025-03-31,2025-04-07,XpressBees,Delivered
2778,2023-09-16,2023-09-20,XpressBees,Delivered
2779,2025-04-11,,Ekart,In Transit
2780,2023-11-16,,DTDC,In Transit
2781,2023-06-23,,Blue Dart,In Transit
